[0.001] [INFO ] [Game] (Game.cpp:37 in initialize) Logger online
[1.544] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.545] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.546] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.546] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.547] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.547] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.547] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.547] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.548] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.549] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.549] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.550] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.550] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.550] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.551] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.551] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.551] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.552] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.552] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.553] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.553] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.553] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.554] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.554] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.554] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.554] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.555] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.556] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.556] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.557] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.557] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.558] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.558] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.559] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.559] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.559] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.560] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.560] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.560] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.560] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.561] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.561] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.561] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.562] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.562] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.563] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.563] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.564] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.564] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.564] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.565] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.566] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.566] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.567] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.567] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.567] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.567] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.568] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.569] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.569] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.570] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.570] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.570] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.571] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.571] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.571] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.572] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.572] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.573] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.573] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.574] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.574] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.574] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.575] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.575] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.576] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.576] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.577] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.577] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.577] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.578] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.579] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.579] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.579] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.580] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.580] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.580] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.581] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.581] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.582] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.582] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.583] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.583] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.583] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.584] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.584] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.584] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.585] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.586] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.586] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.587] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.587] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.587] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.588] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.588] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.589] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.589] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.589] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.590] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.590] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.590] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.590] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.591] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.591] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.592] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.592] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.593] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.593] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.593] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.594] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.594] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.595] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.595] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.596] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.596] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.596] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.597] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.597] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.597] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.598] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.598] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.599] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.599] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.599] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.600] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.600] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.600] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.601] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.601] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.601] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.602] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.602] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.603] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.603] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.604] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.604] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.604] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.605] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.605] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.606] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.606] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.606] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.607] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.607] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.607] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.608] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.609] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.609] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.610] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.610] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.610] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.611] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.611] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.612] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.612] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.613] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.613] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.614] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.614] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.614] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.615] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.615] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.616] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.616] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.616] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.617] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.617] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.618] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.618] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.619] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.619] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.619] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.620] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.620] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.620] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.621] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.621] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.622] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.623] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.623] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.623] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.624] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.624] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.624] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.625] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.625] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.626] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.626] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.627] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.627] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.627] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.627] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.628] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.629] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.629] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.630] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.630] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.630] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.631] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.631] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.632] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.632] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.633] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.633] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.634] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.634] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.634] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.635] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.635] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.636] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.636] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.637] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.637] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.637] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.637] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.637] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.638] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.639] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.639] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.639] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.640] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.640] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.641] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.641] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.642] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.644] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.644] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.644] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.645] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.646] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.646] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.646] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.647] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.647] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.647] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[1.647] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
